"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"nlp"
"CD8-Activated:NLR_post_up"	"hsa04630"	"JAK-STAT signaling pathway"	"19/531"	"162/8159"	0.00880318148377568	0.0672814584831427	0.0544958853757542	"CISH/PIM1/PTPN6/CSF3R/CCND2/BCL2/IL7/IL2RB/STAT1/JAK2/SOCS2/JAK3/STAT5A/IL27RA/BCL2L1/IL6R/PDGFRB/STAT2/IL2RA"	19	1.26363628719242
"CD56-NK:NLR_post_down"	"hsa05134"	"Legionellosis"	"3/54"	"57/8159"	0.00623174272949838	0.0685491700244822	0.0546644099078805	"NFKB1/NFKBIA/CLK1"	3	1.26229533566194
"CD8-Activated:NLR_pre_up"	"hsa05152"	"Tuberculosis"	"22/565"	"180/8159"	0.00636522070106685	0.0660820824108454	0.0549638718240336	"FCER1G/SYK/BCL2/ITGAX/CASP10/CASP3/CTSD/FCGR2A/CLEC7A/FCGR3A/ITGAM/FCGR2B/PIK3C3/CASP8/CTSS/CD14/CREB1/IFNGR1/JAK2/MAPK14/TLR1/LAMP2"	22	1.25992268183304
"CD8-Activated:NLR_pre_up"	"hsa04130"	"SNARE interactions in vesicular transport"	"7/565"	"33/8159"	0.00645711467730145	0.0660820824108454	0.0549638718240336	"STX7/VAMP8/STX8/SEC22B/BET1/STX16/STX3"	7	1.25992268183304
"CD8-Activated:NLR_pre_up"	"hsa05131"	"Shigellosis"	"28/565"	"247/8159"	0.00649987695844381	0.0660820824108454	0.0549638718240336	"BCL2/NAIP/TLN1/ROCK1/ARPC5/ACTR2/ATM/RBX1/MDM2/ITPR2/PIK3C3/ACTR3/CASP4/CD14/ITGA5/RPTOR/ILK/PYCARD/PLCB2/VCL/MYL12A/ARPC4/PLCB1/CASP1/MAPK14/ITPR1/ARPC5L/ARPC1A"	28	1.25992268183304
"CD4-Activated:NLR_pre_up"	"hsa04650"	"Natural killer cell mediated cytotoxicity"	"9/194"	"131/8159"	0.00393151087037413	0.0665548625913335	0.0549820317210217	"FCER1G/FCGR3A/TYROBP/SOS1/HCST/PRKCB/ICAM2/SOS2/KLRD1"	9	1.25977921594898
"CD4-Activated:NLR_post_up"	"hsa04650"	"Natural killer cell mediated cytotoxicity"	"16/533"	"131/8159"	0.0111019816040527	0.0687887487623658	0.0552234791863097	"ICAM2/BID/FCGR3A/FCER1G/TYROBP/TNFSF10/HCST/PTPN6/RAC2/FAS/IFNAR2/CD48/TNF/ICAM1/IFNG/ARAF"	16	1.25787623544002
"CD8-Activated:NLR_pre_down"	"hsa04658"	"Th1 and Th2 cell differentiation"	"9/268"	"92/8159"	0.00312133871206789	0.0657882159312771	0.0553500548941593	"CD3E/GATA3/RELA/NFKBIA/LCK/HLA-DPB1/JUN/HLA-DPA1/HLA-DRB1"	9	1.25688194406767
"CD4-Naive:NLR_pre_up"	"hsa04062"	"Chemokine signaling pathway"	"9/139"	"192/8159"	0.00542163198981999	0.0659156310341272	0.0558683407261229	"GNAI2/STAT5B/CXCR3/STAT1/GNAQ/GRK2/PRKCB/JAK2/GNB1"	9	1.25283422687126
"CD56-NK:NLR_post_up"	"hsa04612"	"Antigen processing and presentation"	"3/28"	"78/8159"	0.00231840017672569	0.0602784045948678	0.0569431622353677	"HLA-A/HSP90AA1/CTSS"	3	1.244558418762
"CD4-Activated:NLR_post_up"	"hsa00020"	"Citrate cycle (TCA cycle)"	"6/533"	"30/8159"	0.011673126916279	0.0709366943373878	0.0569478458871101	"MDH1/SDHC/PCK2/IDH3G/SDHB/SDHA"	6	1.24452269892526
"CD16-NK:NLR_pre_down"	"hsa05332"	"Graft-versus-host disease"	"6/232"	"42/8159"	0.00110233872168321	0.0595262909708936	0.0575536848373552	"KIR2DL1/KIR3DL1/HLA-DPB1/KIR3DL2/HLA-DPA1/TNF"	6	1.23992686572142
"CD4-Activated:NLR_pre_up"	"hsa05010"	"Alzheimer disease"	"18/194"	"384/8159"	0.00446317657667332	0.0705181899114384	0.0582561995271044	"NDUFS5/GNAQ/COX7B/CASP8/NDUFS6/NDUFA1/COX7C/NDUFB3/PSMC6/NDUFA12/NDUFA2/CSNK2A2/PIK3C3/SLC39A4/SEM1/UQCRB/COX6B1/PSMA4"	18	1.23465785095181
"CD16-NK:NLR_post_up"	"hsa00100"	"Steroid biosynthesis"	"4/402"	"20/8159"	0.0150055560119915	0.0738368629161485	0.0586683392950043	"EBP/FDFT1/DHCR7/DHCR24"	4	1.23159620503786
"CD16-NK:NLR_pre_up"	"hsa03050"	"Proteasome"	"6/271"	"46/8159"	0.00389530619223464	0.0678417051111861	0.0590271584575867	"PSMC6/PSMA4/POMP/PSMA3/PSMB3/PSMB7"	6	1.22894812302806
"CD16-NK:NLR_pre_up"	"hsa05022"	"Pathways of neurodegeneration - multiple diseases"	"27/271"	"476/8159"	0.00434989839919664	0.0678417051111861	0.0590271584575867	"NDUFA12/XBP1/PLCB1/PSMC6/CSNK2A1/PSMA4/NDUFB2/COX7C/NDUFB3/NDUFB1/SLC25A5/PSMA3/PPP3CA/COX6C/ATP5PB/NDUFA1/CTNNB1/CASP8/PSMB3/APC/ATP2A2/ATP5F1E/UBB/PSMB7/COX6B1/NDUFA4/COX7B"	27	1.22894812302806
"CD16-NK:NLR_pre_up"	"hsa04141"	"Protein processing in endoplasmic reticulum"	"13/271"	"171/8159"	0.0044761617079466	0.0678417051111861	0.0590271584575867	"DNAJA1/XBP1/HSP90AA1/PDIA3/SEC61G/CALR/DNAJB11/DNAJC10/NGLY1/HSP90AB1/GANAB/PDIA6/RRBP1"	13	1.22894812302806
"CD16-NK:NLR_pre_up"	"hsa04670"	"Leukocyte transendothelial migration"	"10/271"	"114/8159"	0.00450609111439613	0.0678417051111861	0.0590271584575867	"ITGAM/MYL12A/PECAM1/MSN/TXK/ROCK2/CTNNB1/GNAI2/ROCK1/GNAI3"	10	1.22894812302806
"CD8-Naive:NLR_post_up"	"hsa05022"	"Pathways of neurodegeneration - multiple diseases"	"16/154"	"476/8159"	0.0174219741246901	0.0811929737509145	0.0591689687253628	"CALM1/UBC/CAPN2/OPTN/CALM2/PSMA5/FAS/NDUFA6/ATP5F1B/VDAC3/TNFRSF1B/PSMB3/TUBB4B/PLCB1/ATF4/TUBA1C"	16	1.22790600011267
"CD16-NK:NLR_pre_up"	"hsa04666"	"Fc gamma R-mediated phagocytosis"	"9/271"	"97/8159"	0.00479081640318063	0.0683321708032605	0.0594538988538759	"GSN/ACTR2/CFL1/ARPC5L/SYK/ACTR3/ARPC5/ARPC3/LIMK1"	9	1.22581966004944
"CD4-Naive:NLR_pre_up"	"hsa04713"	"Circadian entrainment"	"6/139"	"97/8159"	0.00610078300183909	0.0704640436712415	0.0597234546495827	"GNAI2/GNAS/GNAQ/CALM2/PRKCB/GNB1"	6	1.22385507884626
"CD4-Naive:NLR_post_up"	"hsa01200"	"Carbon metabolism"	"13/468"	"115/8159"	0.0142184420906536	0.0788477243208971	0.0601392478858266	"PGAM1/ENO1/MDH1/GAPDH/SDHC/ACAT1/SDHB/GPI/TPI1/PFKP/HK1/ECHS1/ADH5"	13	1.22084200758033
"CD16-NK:NLR_post_down"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species"	"20/358"	"223/8159"	0.00183809827932569	0.0686623045249241	0.0602735791193519	"UQCR11/UQCRQ/NDUFA3/ATP5F1E/NDUFB1/AKT2/AKT3/NDUFA1/NDUFV1/NDUFA13/NFKBIA/GSTM1/PTPN1/GSTM3/NDUFB8/NDUFA11/MAPK1/SOD1/NFE2L2/GRB2"	20	1.21987301882522
"CD16-NK:NLR_post_down"	"hsa04710"	"Circadian rhythm"	"6/358"	"31/8159"	0.00198302684548517	0.0686623045249241	0.0602735791193519	"CRY2/PER1/BHLHE40/PRKAG2/PRKAB2/ARNTL"	6	1.21987301882522
"CD16-NK:NLR_post_up"	"hsa05323"	"Rheumatoid arthritis"	"10/402"	"93/8159"	0.0157990289326173	0.0765265463923652	0.0608054731946128	"LTB/HLA-DQB1/HLA-DMA/ATP6V0D1/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/HLA-DRA/ICAM1"	10	1.21605732745033
"CD8-Activated:NLR_post_up"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species"	"24/531"	"223/8159"	0.0100901871784544	0.0753244205647408	0.0610104341022823	"ATP5PB/AKR1C3/ATP5F1B/NCF2/SDHB/UQCRC2/NDUFB5/NDUFA12/ATP5F1A/NDUFA8/CYBA/AKR1A1/SDHC/NDUFS6/NDUFB3/GSTO1/HMOX1/NDUFB6/CAT/NDUFA4/NDUFS2/NDUFS5/IKBKG/NDUFV2"	24	1.21459588489853
"CD4-Naive:NLR_post_up"	"hsa04380"	"Osteoclast differentiation"	"14/468"	"128/8159"	0.01469092958582	0.0800130986370555	0.0610281097456057	"TYROBP/FCGR3A/NCF4/SPI1/STAT1/IKBKG/NCF2/FOSB/ACP5/TNF/FOS/CYBA/NCF1/RAC1"	14	1.21447008145691
"CD4-Naive:NLR_pre_up"	"hsa04917"	"Prolactin signaling pathway"	"5/139"	"70/8159"	0.00666014660337413	0.0720664160205909	0.0610815829566184	"STAT5B/CCND2/STAT1/CISH/JAK2"	5	1.21408971653349
"CD4-Naive:NLR_pre_up"	"hsa05022"	"Pathways of neurodegeneration - multiple diseases"	"16/139"	"476/8159"	0.00686346819243723	0.0720664160205909	0.0610815829566184	"COX6B1/NDUFB3/ATP5PF/PSMC6/NDUFS5/GNAQ/PSMA4/NDUFA6/CALM2/AXIN2/KLC1/PRKCB/PSMD1/COX7C/NDUFS6/NDUFA12"	16	1.21408971653349
"CD8-Activated:NLR_pre_down"	"hsa04612"	"Antigen processing and presentation"	"8/268"	"78/8159"	0.00391347820485884	0.0728542476703062	0.0612949682666041	"CD8A/CD8B/HLA-DPB1/B2M/HLA-DPA1/HLA-E/KIR2DL1/HLA-DRB1"	8	1.21257517546103
"CD8-Activated:NLR_pre_down"	"hsa05164"	"Influenza A"	"13/268"	"171/8159"	0.00407537844873423	0.0728542476703062	0.0612949682666041	"CCL5/RELA/PIK3R1/AKT2/NFKBIA/DNAJB1/HLA-DPB1/HNRNPUL1/RAB11B/PML/MAP2K1/HLA-DPA1/HLA-DRB1"	13	1.21257517546103
"CD8-Activated:NLR_pre_down"	"hsa04062"	"Chemokine signaling pathway"	"14/268"	"192/8159"	0.00425426263768211	0.0728542476703062	0.0612949682666041	"CCL5/RELA/PIK3R1/AKT2/NFKBIA/GNB2/WAS/ARRB2/MAP2K1/CXCR4/PIK3R5/RHOA/PXN/CCL3"	14	1.21257517546103
"CD4-Activated:NLR_pre_down"	"hsa04218"	"Cellular senescence"	"9/183"	"156/8159"	0.00834483593515056	0.0795490147594652	0.0614689804567521	"ZFP36L2/GADD45B/MYC/NFATC1/RELA/SLC25A5/VDAC2/PIK3R1/SQSTM1"	9	1.21134399016007
"CD4-Activated:NLR_pre_down"	"hsa04625"	"C-type lectin receptor signaling pathway"	"7/183"	"104/8159"	0.00869788901574247	0.0795490147594652	0.0614689804567521	"BCL3/NFKBIA/JUN/NFATC1/LSP1/RELA/PIK3R1"	7	1.21134399016007
"CD4-Activated:NLR_pre_down"	"hsa00983"	"Drug metabolism - other enzymes"	"6/183"	"80/8159"	0.00893745024882025	0.0795490147594652	0.0614689804567521	"GSTM1/UCKL1/CMPK1/DUT/HPRT1/GSTM2"	6	1.21134399016007
"CD4-Activated:NLR_pre_down"	"hsa04217"	"Necroptosis"	"9/183"	"159/8159"	0.00939957085834134	0.0795490147594652	0.0614689804567521	"FTH1/TNFAIP3/SLC25A5/RIPK3/CHMP6/VDAC2/STAT3/GLUD1/SQSTM1"	9	1.21134399016007
"CD4-Activated:NLR_pre_down"	"hsa00240"	"Pyrimidine metabolism"	"5/183"	"58/8159"	0.00942554838048734	0.0795490147594652	0.0614689804567521	"UCKL1/DCTD/CMPK1/DUT/NUDT2"	5	1.21134399016007
"CD4-Activated:NLR_pre_down"	"hsa05213"	"Endometrial cancer"	"5/183"	"58/8159"	0.00942554838048734	0.0795490147594652	0.0614689804567521	"GADD45B/MYC/LEF1/PIK3R1/ELK1"	5	1.21134399016007
"CD4-Activated:NLR_pre_down"	"hsa04142"	"Lysosome"	"8/183"	"132/8159"	0.00953396431574114	0.0795490147594652	0.0614689804567521	"SGSH/IDUA/ATP6V0C/GAA/LAMP1/PPT1/LAPTM5/CTSF"	8	1.21134399016007
"CD4-Activated:NLR_pre_up"	"hsa05145"	"Toxoplasmosis"	"8/194"	"112/8159"	0.00510301241529286	0.0755883714015256	0.0624447571871364	"BIRC3/GNAI2/CASP8/ALOX5/HSPA1A/STAT1/BCL2/JAK2"	8	1.20450401878349
"CD16-NK:NLR_pre_up"	"hsa04932"	"Non-alcoholic fatty liver disease"	"12/271"	"155/8159"	0.00538250163977103	0.0718428741477651	0.062508463037869	"NDUFA12/XBP1/NDUFB2/COX7C/NDUFB3/NDUFB1/COX6C/NDUFA1/CASP8/COX6B1/NDUFA4/COX7B"	12	1.20406117942672
"CD16-NK:NLR_pre_up"	"hsa05135"	"Yersinia infection"	"11/271"	"137/8159"	0.00578566768467419	0.0718428741477651	0.062508463037869	"ACTR2/ARPC5L/ACTR3/ROCK2/PYCARD/IL18/ARPC5/ARPC3/ROCK1/SKAP2/LIMK1"	11	1.20406117942672
"CD16-NK:NLR_pre_up"	"hsa04061"	"Viral protein interaction with cytokine and cytokine receptor"	"9/271"	"100/8159"	0.00585150224917795	0.0718428741477651	0.062508463037869	"IL2RB/IL18RAP/CX3CR1/XCL2/TNFSF14/XCL1/IL2RG/IL18/TNFSF10"	9	1.20406117942672
"CD16-NK:NLR_pre_up"	"hsa04071"	"Sphingolipid signaling pathway"	"10/271"	"119/8159"	0.00609736570257785	0.0718428741477651	0.062508463037869	"FCER1G/PLCB1/PPP2R3C/PTEN/ROCK2/GNAI2/SPTLC2/ROCK1/GNAI3/CTSD"	10	1.20406117942672
"CD4-Activated:NLR_pre_down"	"hsa04662"	"B cell receptor signaling pathway"	"6/183"	"82/8159"	0.0100404717543139	0.0812365441939947	0.0627729653539245	"FOS/NFKBIA/JUN/NFATC1/RELA/PIK3R1"	6	1.20222735507675
"CD8-Activated:NLR_post_up"	"hsa05221"	"Acute myeloid leukemia"	"10/531"	"67/8159"	0.0108024700664267	0.078808929348249	0.0638327776652484	"PIM1/DUSP6/CD14/SPI1/PIM2/STAT5A/ITGAM/LEF1/IKBKG/CEBPA"	10	1.19495625695758
"CD4-Activated:NLR_post_up"	"hsa04920"	"Adipocytokine signaling pathway"	"10/533"	"69/8159"	0.0135192746535498	0.079731249658614	0.0640080984934243	"TRADD/TNFRSF1B/IKBKG/PCK2/CPT1A/TNF/ACSL5/CD36/ACSL6/LEPR"	10	1.19376507432084
"CD4-Activated:NLR_post_up"	"hsa00190"	"Oxidative phosphorylation"	"16/533"	"134/8159"	0.0136249603846999	0.079731249658614	0.0640080984934243	"ATP5PB/ATP6V1E1/NDUFA8/PPA2/ATP5F1B/ATP6V0D1/SDHC/UQCRC2/SDHB/ATP6V0E1/NDUFB3/NDUFS5/NDUFS2/NDUFB5/SDHA/COX15"	16	1.19376507432084
"CD4-Activated:NLR_pre_up"	"hsa05162"	"Measles"	"9/194"	"139/8159"	0.00579590684954506	0.077504589769365	0.0640277756922136	"CASP8/DDX58/HSPA1A/CD3D/IKBKE/CSNK2A2/STAT1/STAT2/BCL2"	9	1.19363158518781
"CD4-Activated:NLR_pre_up"	"hsa05014"	"Amyotrophic lateral sclerosis"	"17/194"	"364/8159"	0.00588642453944544	0.077504589769365	0.0640277756922136	"NDUFS5/CASP1/COX7B/NDUFS6/NUP107/NDUFA1/COX7C/NDUFB3/PSMC6/NDUFA12/NDUFA2/PIK3C3/SEM1/BCL2/UQCRB/COX6B1/PSMA4"	17	1.19363158518781
"CD4-Activated:NLR_pre_down"	"hsa05161"	"Hepatitis B"	"9/183"	"162/8159"	0.0105523563835019	0.0828670339527947	0.064032874649114	"FOS/NFKBIA/JUN/MYC/NFATC1/RELA/STAT3/PIK3R1/ELK1"	9	1.19359700081173
"CD4-Naive:NLR_pre_up"	"hsa03050"	"Proteasome"	"4/139"	"46/8159"	0.00756571592188973	0.0759861033894143	0.0644038060170019	"PSMC6/PSMA4/PSME2/PSMD1"	4	1.19108846674982
"CD4-Activated:NLR_post_up"	"hsa04668"	"TNF signaling pathway"	"14/533"	"112/8159"	0.013978865359323	0.0803149355190195	0.0644766804133368	"TRADD/TNFRSF1B/IKBKG/MAP2K3/LTA/FAS/TRAF3/TNF/PGAM5/TRAF5/CFLAR/CSF1/RIPK1/ICAM1"	14	1.19059733031093
"CD4-Activated:NLR_pre_down"	"hsa04066"	"HIF-1 signaling pathway"	"7/183"	"109/8159"	0.0111180751837419	0.0848150306874028	0.0655381273988998	"RELA/PFKL/STAT3/PIK3R1/EGLN2/ALDOA/LDHA"	7	1.1835059717413
"CD8-Activated:NLR_post_up"	"hsa00020"	"Citrate cycle (TCA cycle)"	"6/531"	"30/8159"	0.0114706971397647	0.0816080010787868	0.0660999385684877	"MDH1/SDHB/FH/IDH3G/PCK2/SDHC"	6	1.17979894413583
"CD8-Activated:NLR_post_up"	"hsa04932"	"Non-alcoholic fatty liver disease"	"18/531"	"155/8159"	0.0116946045159632	0.0816080010787868	0.0660999385684877	"SDHB/UQCRC2/NDUFB5/NDUFA12/NDUFA8/SDHC/NDUFS6/NDUFB3/NDUFB6/IL6R/BAX/NDUFA4/NDUFS2/BID/NDUFS5/FAS/CEBPA/NDUFV2"	18	1.17979894413583
"CD8-Naive:NLR_post_up"	"hsa05014"	"Amyotrophic lateral sclerosis"	"13/154"	"364/8159"	0.0199410776361169	0.0910558598258201	0.0663564970390592	"PFN1/OPTN/PSMA5/NDUFA6/ATP5F1B/ACTB/TNFRSF1B/PSMB3/TUBB4B/CASP1/SRSF7/ATF4/TUBA1C"	13	1.17811654845782
"CD8-Naive:NLR_post_up"	"hsa04144"	"Endocytosis"	"10/154"	"251/8159"	0.0202755963174903	0.0910558598258201	0.0663564970390592	"ARPC3/HSPA1A/SMAD3/IL2RB/CAPZA1/HLA-A/ARPC2/RAB7A/ARPC5/GRK5"	10	1.17811654845782
"CD4-Activated:NLR_pre_down"	"hsa04012"	"ErbB signaling pathway"	"6/183"	"85/8159"	0.011871865478881	0.0860597310531739	0.0664999301652753	"JUN/MYC/AREG/PIK3R1/ELK1/NCK2"	6	1.17717881076985
"CD4-Activated:NLR_pre_down"	"hsa00260"	"Glycine, serine and threonine metabolism"	"4/183"	"40/8159"	0.0119258803332114	0.0860597310531739	0.0664999301652753	"GLYCTK/SHMT2/GRHPR/PSPH"	4	1.17717881076985
"CD16-NK:NLR_post_down"	"hsa05135"	"Yersinia infection"	"14/358"	"137/8159"	0.00267052392096486	0.0766151389278276	0.0672547865944449	"AKT2/ELMO1/CD8A/AKT3/ARPC1B/TRAF6/NFATC2/NFKBIA/NFATC1/ITGB1/MAPK1/ITGA4/WIPF1/PXN"	14	1.172276801027
"CD16-NK:NLR_post_down"	"hsa03060"	"Protein export"	"5/358"	"23/8159"	0.00276588949197933	0.0766151389278276	0.0672547865944449	"SEC62/SRP14/SRP19/IMMP1L/SPCS1"	5	1.172276801027
"CD16-NK:NLR_pre_up"	"hsa05152"	"Tuberculosis"	"13/271"	"180/8159"	0.0068594083883977	0.077454153052324	0.0673906789035563	"FCER1G/ITGAM/SYK/JAK1/PPP3CA/JAK2/CTSS/IL18/CASP8/CORO1A/HLA-DMB/CASP10/CTSD"	13	1.17140016846013
"CD8-Activated:NLR_post_up"	"hsa04144"	"Endocytosis"	"26/531"	"251/8159"	0.0122037125026872	0.0833487598587784	0.0675098989510355	"ACTR3/WASHC3/VPS29/ARPC5/ARPC3/VPS35/CHMP2A/IL2RB/ACTR2/IGF2R/CAPZB/HLA-A/CXCR2/CXCR1/CLTA/TGFBR1/RAB8A/RAB11FIP1/HSPA1A/ARAP3/CAPZA1/RAB10/SNX5/CCR5/RAB11A/IL2RA"	26	1.17063254206362
"CD56-NK:NLR_post_down"	"hsa04623"	"Cytosolic DNA-sensing pathway"	"3/54"	"63/8159"	0.00822537566947028	0.0848241865914122	0.06764289201867	"NFKB1/CCL4/NFKBIA"	3	1.16977783275821
"CD8-Activated:NLR_post_up"	"hsa04061"	"Viral protein interaction with cytokine and cytokine receptor"	"13/531"	"100/8159"	0.012509678777154	0.0836584768222173	0.0677607600429175	"TNFSF10/CXCR3/IL18RAP/IL2RB/CXCR2/CXCR1/LTA/TNFSF14/CX3CR1/IL6R/CCR4/CCR5/IL2RA"	13	1.16902173135808
"CD56-NK:NLR_post_down"	"hsa05167"	"Kaposi sarcoma-associated herpesvirus infection"	"5/54"	"194/8159"	0.00888743636311816	0.0862604117596762	0.0687882071448774	"NFKB1/NFKBIA/PIK3R1/NFATC2/ZFP36"	5	1.16248600959726
"CD16-NK:NLR_pre_up"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species"	"15/271"	"223/8159"	0.00729567595484606	0.0790851273505313	0.0688097437425481	"NDUFA12/NDUFB2/COX7C/NDUFB3/NDUFB1/PTEN/SLC25A5/COX6C/ATP5PB/NDUFA1/AKR1C3/ATP5F1E/COX6B1/NDUFA4/COX7B"	15	1.16235005952615
"CD4-Activated:NLR_pre_up"	"hsa04935"	"Growth hormone synthesis, secretion and action"	"8/194"	"119/8159"	0.00731553381027844	0.085790458220813	0.0708728635535031	"GNAI2/GNAQ/SOS1/GNAS/STAT1/PRKCB/SOS2/JAK2"	8	1.14952001961098
"CD4-Activated:NLR_pre_up"	"hsa01524"	"Platinum drug resistance"	"6/194"	"73/8159"	0.00760168617146445	0.085790458220813	0.0708728635535031	"BIRC3/CASP8/CDKN2A/ATM/BCL2/MSH3"	6	1.14952001961098
"CD4-Activated:NLR_pre_up"	"hsa04115"	"p53 signaling pathway"	"6/194"	"73/8159"	0.00760168617146445	0.085790458220813	0.0708728635535031	"COP1/CASP8/CDKN2A/ATM/PTEN/BCL2"	6	1.14952001961098
"CD16-NK:NLR_pre_up"	"hsa05017"	"Spinocerebellar ataxia"	"11/271"	"143/8159"	0.00792893578280036	0.0826439075822653	0.0719061382731692	"XBP1/PLCB1/PSMC6/PSMA4/SLC25A5/PSMA3/PSMB3/PUM2/GTF2B/ATP2A2/PSMB7"	11	1.14323403445191
"CD16-NK:NLR_post_up"	"hsa05417"	"Lipid and atherosclerosis"	"18/402"	"215/8159"	0.019172105507559	0.0914361954975891	0.0726521892918026	"TNFSF10/PYCARD/CASP1/HSP90AA1/BCL2L1/TNFRSF1A/CALM1/CYBB/CALM2/BAX/XBP1/LDLR/HSPA1A/PRKCA/IKBKG/JAK2/HSP90AB1/ICAM1"	18	1.13875129419427
"CD4-Naive:NLR_post_up"	"hsa05160"	"Hepatitis C"	"16/468"	"157/8159"	0.0178159158600358	0.0953307778475601	0.0727113094195368	"TRADD/YWHAQ/BAX/FAS/OAS2/IKBKE/CDK4/STAT1/IKBKG/YWHAB/BID/OAS1/EIF2S1/TNF/PSME3/CFLAR"	16	1.13839803430595
"CD4-Activated:NLR_pre_up"	"hsa03040"	"Spliceosome"	"9/194"	"147/8159"	0.00828036773417912	0.08903388776978	0.0735523123481193	"SNRPG/HSPA1A/SNRPE/LSM8/SNRPB2/SF3B1/SNRPF/TXNL4A/BUD31"	9	1.13340366930977
"CD4-Activated:NLR_pre_up"	"hsa04723"	"Retrograde endocannabinoid signaling"	"9/194"	"148/8159"	0.00864041948820649	0.08903388776978	0.0735523123481193	"NDUFS5/GNAI2/GNAQ/NDUFS6/NDUFA1/NDUFB3/NDUFA12/NDUFA2/PRKCB"	9	1.13340366930977
"CD4-Naive:NLR_post_up"	"hsa04071"	"Sphingolipid signaling pathway"	"13/468"	"119/8159"	0.0184923657411684	0.0972443370871789	0.0741708317386248	"TRADD/RAC2/S1PR4/BAX/FCER1G/PLCB1/GNAI3/BID/RHOA/TNF/GNAI2/PPP2R3C/RAC1"	13	1.12976685085918
"CD4-Activated:NLR_pre_up"	"hsa05022"	"Pathways of neurodegeneration - multiple diseases"	"20/194"	"476/8159"	0.00918573261410479	0.0907091095642848	0.0749362397466443	"NDUFS5/GNAQ/COX7B/CASP8/NDUFS6/NDUFA1/COX7C/NDUFB3/PSMC6/UBA52/NDUFA12/NDUFA2/CSNK2A2/PIK3C3/PRKCB/SEM1/BCL2/UQCRB/COX6B1/PSMA4"	20	1.12530810331928
"CD16-NK:NLR_post_up"	"hsa04714"	"Thermogenesis"	"19/402"	"232/8159"	0.0202019212523885	0.0948878119430369	0.0753947300328375	"ATP5F1B/SLC25A20/ACTG1/SDHC/ATP5PB/ACTB/COA4/UQCRC2/NDUFS2/NDUFB3/CPT1A/SDHB/NDUFS6/ATP5F1C/COA3/NDUFB5/NDUFAB1/RPS6KA1/RHEB"	19	1.12265900953666
"CD8-Naive:NLR_post_up"	"hsa04060"	"Cytokine-cytokine receptor interaction"	"11/154"	"295/8159"	0.023643604827427	0.104285185578115	0.0759973012310153	"IL32/LTB/CCL5/CXCR3/IL10RA/IL7R/FAS/TNFSF13B/IL2RB/TNFRSF1B/CD40LG"	11	1.11920182984143
"CD56-NK:NLR_post_down"	"hsa05203"	"Viral carcinogenesis"	"5/54"	"204/8159"	0.0109014403297215	0.0953229488873325	0.0760151107554486	"NFKB1/NFKBIA/RASA2/PIK3R1/CCND3"	5	1.11910006738504
"CD56-NK:NLR_post_down"	"hsa04917"	"Prolactin signaling pathway"	"3/54"	"70/8159"	0.0109765819930868	0.0953229488873325	0.0760151107554486	"NFKB1/PIK3R1/SOCS1"	3	1.11910006738504
"CD4-Naive:NLR_pre_up"	"hsa04971"	"Gastric acid secretion"	"5/139"	"76/8159"	0.00937699405705564	0.0902535677991606	0.0764965304654539	"GNAI2/GNAS/GNAQ/CALM2/PRKCB"	5	1.11635826202126
"CD4-Activated:NLR_pre_down"	"hsa04964"	"Proximal tubule bicarbonate reclamation"	"3/183"	"23/8159"	0.0141304629430395	0.0992850948892509	0.0767194109926796	"SLC9A3/ATP1A1/GLUD1"	3	1.11509474008675
"CD8-Activated:NLR_post_up"	"hsa04810"	"Regulation of actin cytoskeleton"	"23/531"	"218/8159"	0.0145272935676426	0.0951685966370057	0.0770835985221853	"CFL1/ACTG1/ACTR3/MYL12A/MSN/ITGAX/RAC2/ARPC5/ACTB/ARPC3/ACTR2/TMSB4X/GSN/RRAS2/TIAM1/PPP1CA/ARHGEF12/PDGFRB/LPAR5/ITGAM/DIAPH1/ARHGEF6/FGD3"	23	1.11303801921315
"CD4-Activated:NLR_pre_down"	"hsa05164"	"Influenza A"	"9/183"	"171/8159"	0.0146527929312045	0.100315274682861	0.0775154497845094	"SOCS3/NFKBIA/HNRNPUL1/RELA/SLC25A5/RAB11B/PIK3R1/DNAJB1/ACTB"	9	1.11061172862342
"CD16-NK:NLR_post_up"	"hsa04110"	"Cell cycle"	"12/402"	"126/8159"	0.0211631035127646	0.0979188371486125	0.07780308282776	"E2F3/HDAC1/CDK6/ANAPC7/CCND2/CDKN2A/YWHAZ/YWHAE/BUB3/RBX1/CDKN2C/MDM2"	12	1.109003194417
"CD8-Activated:NLR_post_down"	"hsa05010"	"Alzheimer disease"	"24/277"	"384/8159"	0.00276430677833539	0.0847720745356186	0.0779178869682841	"UQCRQ/ATP5F1E/NDUFA3/NDUFB1/CSNK2B/UQCR11/AKT2/NDUFA13/NDUFC1/NDUFA1/NDUFB8/ATG2A/PIK3R1/ATP5PO/BRAF/WNT1/NDUFA7/NDUFA11/MAP2K1/ATP2A3/TUBB2A/CYCS/ERN1/ITPR3"	24	1.10836283347104
